,Date,%,Country,Region,Source,Pct,Network Pct,MWh,Regional Energy Consumption,Fossil Fuel,Pounds CO2 per MWh,Tons of CO2
959,2020-04-30 00:00:00+00:00,0.04,Canada,Quebec,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
960,2020-04-30 00:00:00+00:00,0.04,Canada,Quebec,Other renewables,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
961,2020-04-30 00:00:00+00:00,0.04,Canada,Quebec,Solar,1e-05,4.0000000000000003e-07,2871855.922137096,1.1487423688548386,0,0.0,0.0
962,2020-04-30 00:00:00+00:00,0.04,Canada,Quebec,Wind,0.05093,0.0020372000000000003,2871855.922137096,5850.544884577693,0,0.0,0.0
963,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Coal,0.845,0.17745,2871855.922137096,509610.8333832277,Coal,2210.0,510852.13472416374
964,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
965,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Hydro,0.005,0.00105,2871855.922137096,3015.4487182439507,0,0.0,0.0
966,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
967,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
968,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Other renewables,0.15,0.0315,2871855.922137096,90463.46154731853,0,0.0,0.0
969,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
970,2020-04-30 00:00:00+00:00,0.21,China,Nei Mongol,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
971,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Coal,0.09900000000000006,0.0059400000000000034,2871855.922137096,17058.82417749436,Coal,2210.0,17100.37576929577
972,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
973,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Hydro,0.8859999999999999,0.05315999999999999,2871855.922137096,152667.860820808,0,0.0,0.0
974,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
975,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
976,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Other renewables,0.015,0.0009,2871855.922137096,2584.6703299233864,0,0.0,0.0
977,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
978,2020-04-30 00:00:00+00:00,0.06,China,Sichuan,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
979,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Coal,0.7709999999999999,0.23129999999999995,2871855.922137096,664260.2747903102,Coal,2210.0,665878.2685922742
980,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
981,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Hydro,0.08599999999999998,0.025799999999999993,2871855.922137096,74093.88279113706,0,0.0,0.0
982,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
983,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
984,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Other renewables,0.14300000000000002,0.0429,2871855.922137096,123202.61905968143,0,0.0,0.0
985,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
986,2020-04-30 00:00:00+00:00,0.3,China,Xinjiang,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
987,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Coal,0.07700000000000003,0.002310000000000001,2871855.922137096,6633.987180136694,Coal,2210.0,6650.14613250391
988,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
989,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Hydro,0.846,0.02538,2871855.922137096,72887.7033038395,0,0.0,0.0
990,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
991,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
992,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Other renewables,0.077,0.00231,2871855.922137096,6633.987180136692,0,0.0,0.0
993,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
994,2020-04-30 00:00:00+00:00,0.03,China,Yunnan,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
995,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Coal,0.527,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
996,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
997,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Hydro,0.27799999999999997,0.0,2871855.922137096,0.0,0,0.0,0.0
998,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
999,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1000,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Other renewables,0.195,0.0,2871855.922137096,0.0,0,0.0,0.0
1001,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1002,2020-04-30 00:00:00+00:00,0.0,China,Gansu,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1003,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Coal,0.958,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1004,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1005,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Hydro,0.028000000000000004,0.0,2871855.922137096,0.0,0,0.0,0.0
1006,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1007,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1008,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Other renewables,0.013999999999999999,0.0,2871855.922137096,0.0,0,0.0,0.0
1009,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1010,2020-04-30 00:00:00+00:00,0.0,China,Beijing,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1011,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Coal,0.912,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1012,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1013,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Hydro,0.064,0.0,2871855.922137096,0.0,0,0.0,0.0
1014,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1015,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1016,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Other renewables,0.024,0.0,2871855.922137096,0.0,0,0.0,0.0
1017,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1018,2020-04-30 00:00:00+00:00,0.0,China,Zhejiang,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1019,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Coal,0.24799999999999997,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1020,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1021,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Hydro,0.539,0.0,2871855.922137096,0.0,0,0.0,0.0
1022,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1023,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1024,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Other renewables,0.213,0.0,2871855.922137096,0.0,0,0.0,0.0
1025,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1026,2020-04-30 00:00:00+00:00,0.0,China,Qinghai,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1027,2020-04-30 00:00:00+00:00,0.0,China,Generic,nan,1.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1028,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Coal,0.001011,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1029,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Gas,0.23928000000000002,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1030,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Hydro,0.7525400000000001,0.0,2871855.922137096,0.0,0,0.0,0.0
1031,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1032,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1033,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Other renewables,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1034,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1035,2020-04-30 00:00:00+00:00,0.0,Georgia,Georgia,Wind,0.00716,0.0,2871855.922137096,0.0,0,0.0,0.0
1036,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Coal,0.283987415134956,0.00141993707567478,2871855.922137096,4077.854699838647,Coal,2210.0,4087.787468483786
1037,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Gas,0.149859248219904,0.0007492962410995201,2871855.922137096,2151.870847436722,Gas,910.0,888.2227272455773
1038,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Hydro,0.0326212949163769,0.0001631064745818845,2871855.922137096,468.4182949668887,0,0.0,0.0
1039,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Nuclear,0.12435833747309101,0.000621791687365455,2871855.922137096,1785.6961396960999,0,0.0,0.0
1040,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Oil,0.0404040404040404,0.00020202020202020202,2871855.922137096,580.1729135630497,Oil,2130.0,560.5331987178329
1041,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Other renewables,0.0834575260804769,0.0004172876304023845,2871855.922137096,1198.3899526056437,0,0.0,0.0
1042,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Solar,0.0768339128994868,0.000384169564497434,2871855.922137096,1103.2796389067848,0,0.0,0.0
1043,2020-04-30 00:00:00+00:00,0.005,Germany,Germany,Wind,0.20847822487166698,0.001042391124358335,2871855.922137096,2993.5971236716305,0,0.0,0.0
1044,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Coal,0.0,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1045,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1046,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Hydro,0.7,0.013999999999999999,2871855.922137096,40205.98290991934,0,0.0,0.0
1047,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1048,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1049,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Other renewables,0.3,0.006,2871855.922137096,17231.135532822576,0,0.0,0.0
1050,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1051,2020-04-30 00:00:00+00:00,0.02,Iceland,Iceland,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1052,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Coal,0.00195070133973898,7.80280535895592e-05,2871855.922137096,224.08532779400628,Coal,2210.0,224.63115099801502
1053,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Gas,0.621359206272713,0.02485436825090852,2871855.922137096,71378.16465234786,Gas,910.0,29462.599090839074
1054,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Hydro,0.0981765420316074,0.003927061681264296,2871855.922137096,11277.955345936529,0,0.0,0.0
1055,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Nuclear,0.0191513021759125,0.0007660520870365,2871855.922137096,2199.9912228212547,0,0.0,0.0
1056,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Oil,0.257187893040383,0.010287515721615318,2871855.922137096,29544.262949199434,Oil,2130.0,28544.145766770293
1057,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Other renewables,7.835514016738839e-05,3.134205606695536e-06,2871855.922137096,9.000986932783865,0,0.0,0.0
1058,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Solar,0.000796610591701782,3.186442366807128e-05,2871855.922137096,91.51003381663595,0,0.0,0.0
1059,2020-04-30 00:00:00+00:00,0.04,Iran,Iran,Wind,0.00129938940777585,5.1975576311034e-05,2871855.922137096,149.26636663533156,0,0.0,0.0
1060,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Coal,0.70118695943918,0.042071217566350794,2871855.922137096,120822.47531944275,Coal,2210.0,121116.77263575677
1061,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Gas,0.18671052823289,0.011202631693973399,2871855.922137096,32172.344173858233,Gas,910.0,13279.703713644009
1062,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Hydro,0.09692161529920339,0.005815296917952203,2871855.922137096,16700.694892806638,0,0.0,0.0
1063,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1064,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Oil,0.0074410168728019895,0.0004464610123681193,2871855.922137096,1282.1717023727067,Oil,2130.0,1238.7682858592439
1065,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Other renewables,9.84717577090594e-06,5.908305462543563e-07,2871855.922137096,1.6967802032400687,0,0.0,0.0
1066,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Solar,0.0023239334819338,0.000139436008916028,2871855.922137096,400.4401279646559,0,0.0,0.0
1067,2020-04-30 00:00:00+00:00,0.06,Kazakhstan,Kazakhstan,Wind,0.0054060994982273606,0.0003243659698936416,2871855.922137096,931.5323315787977,0,0.0,0.0
1068,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Coal,0.410636150883204,0.00821272301766408,2871855.922137096,23585.75723515023,Coal,2210.0,23643.207018720605
1069,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Gas,0.395824278710497,0.007916485574209941,2871855.922137096,22735.00597880771,Gas,910.0,9384.275565838718
1070,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Hydro,0.164154570186877,0.0032830914037375405,2871855.922137096,9428.565490741048,0,0.0,0.0
1071,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1072,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Oil,0.0149388248632824,0.00029877649726564804,2871855.922137096,858.0430530677293,Oil,2130.0,828.9970212844165
1073,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Other renewables,0.0095332065514439,0.000190664131028878,2871855.922137096,547.5599138344065,0,0.0,0.0
1074,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Solar,0.00491296880469517,9.82593760939034e-05,2871855.922137096,282.1867711407727,0,0.0,0.0
1075,2020-04-30 00:00:00+00:00,0.02,Malaysia,Malaysia,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1076,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Coal,0.1649,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1077,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Gas,0.5871,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1078,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Hydro,0.0006,0.0,2871855.922137096,0.0,0,0.0,0.0
1079,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Nuclear,0.0322,0.0,2871855.922137096,0.0,0,0.0,0.0
1080,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Oil,0.0116,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1081,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Other renewables,0.0663,0.0,2871855.922137096,0.0,0,0.0,0.0
1082,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Solar,0.0425,0.0,2871855.922137096,0.0,0,0.0,0.0
1083,2020-04-30 00:00:00+00:00,0.0,Netherlands,Netherlands,Wind,0.09480000000000001,0.0,2871855.922137096,0.0,0,0.0,0.0
1084,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Coal,0.0,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1085,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Gas,0.017886324668273702,0.00017886324668273703,2871855.922137096,513.6694742384866,Gas,910.0,212.02615475477646
1086,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Hydro,0.936726868941328,0.00936726868941328,2871855.922137096,26901.44605994092,0,0.0,0.0
1087,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1088,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1089,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Other renewables,0.0034011043908621203,3.40110439086212e-05,2871855.922137096,97.67481786703861,0,0.0,0.0
1090,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Solar,9.84729556374335e-05,9.84729556374335e-07,2871855.922137096,2.828001408177069,0,0.0,0.0
1091,2020-04-30 00:00:00+00:00,0.01,Norway,Norway,Wind,0.0418872290438983,0.000418872290438983,2871855.922137096,1202.940867916323,0,0.0,0.0
1092,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Coal,0.0,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1093,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1094,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Hydro,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1095,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1096,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1097,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Other renewables,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1098,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1099,2020-04-30 00:00:00+00:00,0.01,Russia,Leningrad Oblast,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1100,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Coal,0.0,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1101,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1102,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Hydro,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1103,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1104,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1105,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Other renewables,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1106,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1107,2020-04-30 00:00:00+00:00,0.06,Russia,Siberian Federal District,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1108,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Coal,0.0,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1109,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Gas,0.0,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1110,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Hydro,0.39294403899999997,0.005894160585,2871855.922137096,16927.1799820593,0,0.0,0.0
1111,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Nuclear,0.391119221,0.005866788315,2871855.922137096,16848.570766357465,0,0.0,0.0
1112,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1113,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Other renewables,0.094890511,0.0014233576649999998,2871855.922137096,4087.678139549478,0,0.0,0.0
1114,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1115,2020-04-30 00:00:00+00:00,0.015,Sweden,Sweden,Wind,0.121046229,0.001815693435,2871855.922137096,5214.409944090196,0,0.0,0.0
1116,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Coal,0.19568000000000002,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1117,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Gas,0.43883000000000005,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1118,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Hydro,0.02942,0.0,2871855.922137096,0.0,0,0.0,0.0
1119,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Nuclear,0.27045,0.0,2871855.922137096,0.0,0,0.0,0.0
1120,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Oil,0.002667,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1121,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Other renewables,0.040369999999999996,0.0,2871855.922137096,0.0,0,0.0,0.0
1122,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Solar,0.02255,0.0,2871855.922137096,0.0,0,0.0,0.0
1123,2020-04-30 00:00:00+00:00,0.0,United States,Georgia,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1124,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Coal,0.72,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1125,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Gas,0.2137,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1126,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Hydro,0.058899999999999994,0.0,2871855.922137096,0.0,0,0.0,0.0
1127,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Nuclear,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1128,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Oil,0.0,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1129,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Other renewables,0.0074,0.0,2871855.922137096,0.0,0,0.0,0.0
1130,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Solar,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1131,2020-04-30 00:00:00+00:00,0.0,United States,Kentucky,Wind,0.0,0.0,2871855.922137096,0.0,0,0.0,0.0
1132,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Coal,0.7532,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1133,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Gas,0.08404,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1134,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Hydro,0.02239,0.0,2871855.922137096,0.0,0,0.0,0.0
1135,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Nuclear,0.08892,0.0,2871855.922137096,0.0,0,0.0,0.0
1136,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Oil,0.00198092638,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1137,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Other renewables,0.000972,0.0,2871855.922137096,0.0,0,0.0,0.0
1138,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Solar,0.00111,0.0,2871855.922137096,0.0,0,0.0,0.0
1139,2020-04-30 00:00:00+00:00,0.0,United States,Montana,Wind,0.04551,0.0,2871855.922137096,0.0,0,0.0,0.0
1140,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Coal,0.55113,0.0,2871855.922137096,0.0,Coal,2210.0,0.0
1141,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Gas,0.0292,0.0,2871855.922137096,0.0,Gas,910.0,0.0
1142,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Hydro,0.03945,0.0,2871855.922137096,0.0,0,0.0,0.0
1143,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Nuclear,0.18,0.0,2871855.922137096,0.0,0,0.0,0.0
1144,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Oil,0.00052,0.0,2871855.922137096,0.0,Oil,2130.0,0.0
1145,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Other renewables,0.00244,0.0,2871855.922137096,0.0,0,0.0,0.0
1146,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Solar,0.00101,0.0,2871855.922137096,0.0,0,0.0,0.0
1147,2020-04-30 00:00:00+00:00,0.0,United States,Nebraska,Wind,0.19619,0.0,2871855.922137096,0.0,0,0.0,0.0
